sku,name,description,image,type,price,shipping,manufacturer,class_id,sub_class1_id,num_classes
4796007,"Cambridge - Metropolitan 56"" Wall-Mount Electric Fireplace - Black","CAMBRIDGE Metropolitan 56"" Wall-Mount Electric Fireplace: Up to 210 sq. ft. heating capacity; realistic logs; adjustable flame effect; 2 heat settings; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796007_sa.jpg,HardGood,299.99,38.49,Cambridge,abcat0900000,pcmcat302300050021,2
4796008,"Cambridge - Sorrento Electric Fireplace for Most Flat-Panel TVs Up to 50"" - Mahogany","CAMBRIDGE Sorrento Electric Fireplace for Most Flat-Panel TVs Up to 50"": Fits most flat-panel TVs up to 50""; MDF material; open shelf; storage compartments with cabinet-style doors; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796008_sa.jpg,HardGood,499.99,0,Cambridge,abcat0100000,abcat0106000,2
4796009,"Cambridge - Savona Electric Fireplace for Most Flat-Panel TVs Up to 60"" - Cherry","CAMBRIDGE Savona Electric Fireplace for Most Flat-Panel TVs Up to 60"": Fits most flat-panel TVs up to 60"", MDF material; divided open shelving; storage compartments; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796009_sa.jpg,HardGood,499.99,0,Cambridge,abcat0100000,abcat0106000,2
4796010,Cambridge - Callisto Wall-Mount Electric Fireplace - Black,CAMBRIDGE Callisto Wall-Mount Electric Fireplace: Heating capacity up to 210 sq. ft.; crystal rocks; 2 heat settings; adjustable flame effect; automatic thermal safety switch,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796010_sa.jpg,HardGood,199.99,0,Cambridge,abcat0900000,pcmcat302300050021,2
4796011,Cambridge - Sienna Electric Fireplace - Cherry,CAMBRIDGE Sienna Electric Fireplace: MDF material; 2 heat settings; 210 sq. ft. heating capacity; automatic thermal safety switch; remote,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796011_sa.jpg,HardGood,299.99,0,Cambridge,abcat0900000,pcmcat302300050021,2
4796012,"Cambridge - Savona Electric Fireplace for Most Flat-Panel TVs Up to 60"" - Mahogany","CAMBRIDGE Savona Electric Fireplace for Most Flat-Panel TVs Up to 60"": Fits most flat-panel TVs up to 60"", MDF material; divided open shelving; storage compartments; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796012_sa.jpg,HardGood,499.99,0,Cambridge,abcat0100000,abcat0106000,2
4796013,"Cambridge - Seville Electric Fireplace for Most Flat-Panel TVs Up to 50"" - Teak","CAMBRIDGE Seville Electric Fireplace for Most Flat-Panel TVs Up to 50"": Fits most flat-panel TVs up to 50""; MDF material; open shelving; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796013_sa.jpg,HardGood,399.99,57.49,Cambridge,abcat0900000,pcmcat302300050021,2
4796015,"Cambridge - Callisto 30"" Wall-Mount Electric Fireplace - Black","CAMBRIDGE Callisto 30"" Wall-Mount Electric Fireplace: Heating capacity up to 210 sq. ft.; realistic logs; adjustable flame effect; 2 heat settings; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796015_sa.jpg,HardGood,199.99,0,Cambridge,abcat0900000,pcmcat302300050021,2
4796016,"Cambridge - Sorrento Electric Fireplace for Most Flat-Panel TVs Up to 50"" - Cherry","CAMBRIDGE Sorrento Electric Fireplace for Most Flat-Panel TVs Up to 50"": Fits most flat-panel TVs up to 50""; MDF material; open shelf; storage compartments with cabinet-style doors; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796016_sa.jpg,HardGood,499.99,0,Cambridge,abcat0100000,abcat0106000,2
4796017,"Cambridge - Seville Electric Fireplace for Most Flat-Panel TVs Up to 50"" - Mahogany","CAMBRIDGE Seville Electric Fireplace for Most Flat-Panel TVs Up to 50"": Fits most flat-panel TVs up to 50""; MDF material; open shelving; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796017_sa.jpg,HardGood,399.99,0,Cambridge,abcat0900000,pcmcat302300050021,2
4796018,Cambridge - Sienna Electric Fireplace - Mahogany,CAMBRIDGE Sienna Electric Fireplace: MDF material; 2 heat settings; 210 sq. ft. heating capacity; automatic thermal safety switch; remote,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796018_sa.jpg,HardGood,299.99,0,Cambridge,abcat0900000,pcmcat302300050021,2
4796020,"Cambridge - Savona Electric Fireplace for Most Flat-Panel TVs Up to 60"" - White","CAMBRIDGE Savona Electric Fireplace for Most Flat-Panel TVs Up to 60"": Fits most flat-panel TVs up to 60"", MDF material; divided open shelving; storage compartments; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796020_sa.jpg,HardGood,499.99,0,Cambridge,abcat0100000,abcat0106000,2
4796021,"Cambridge - Seville Electric Fireplace for Most Flat-Panel TVs Up to 50"" - White","CAMBRIDGE Seville Electric Fireplace for Most Flat-Panel TVs Up to 50"": Fits most flat-panel TVs up to 50""; MDF material; open shelving; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796021_sa.jpg,HardGood,399.99,0,Cambridge,abcat0900000,pcmcat302300050021,2
4796022,"Cambridge - Sorrento Electric Fireplace for Most Flat-Panel TVs Up to 50"" - Teak","CAMBRIDGE Sorrento Electric Fireplace for Most Flat-Panel TVs Up to 50"": Fits most flat-panel TVs up to 50""; MDF material; open shelf; storage compartments with cabinet-style doors; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796022_sa.jpg,HardGood,499.99,0,Cambridge,abcat0100000,abcat0106000,2
4796024,"Cambridge - Metropolitan 56"" Wall-Mount Electric Fireplace - Black","CAMBRIDGE Metropolitan 56"" Wall-Mount Electric Fireplace: Up to 210 sq. ft. heating capacity; crystal rocks; adjustable flame effect; 2 heat settings; automatic thermal safety switch",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796024_sa.jpg,HardGood,299.99,38.49,Cambridge,abcat0900000,pcmcat302300050021,2
4796025,Cambridge - Sienna Electric Fireplace - White,CAMBRIDGE Sienna Electric Fireplace: MDF material; 2 heat settings; 210 sq. ft. heating capacity; automatic thermal safety switch; remote,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796025_sa.jpg,HardGood,299.99,0,Cambridge,abcat0900000,pcmcat302300050021,2
4796100,Motorola - Moto X Pure 4G with 64GB Memory Cell Phone (Unlocked) - Black,"Qualcomm Snapdragon 808 1.8GHz hexa-core processorAndroid 5.1.1 Lollipop operating system4G LTE speed5.7"" touch screen5MP front- and 21MP rear-facing cameraCompatible with most major US carriers, including AT&T, T-Mobile, Verizon, Sprint and US Cellular",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796100_rc.jpg,HardGood,449.99,0,Motorola,abcat0800000,pcmcat156400050037,2
4796200,Motorola - Moto X Pure 4G with 64GB Memory Cell Phone (Unlocked) - Bamboo,"Qualcomm Snapdragon 808 1.8GHz hexa-core processorAndroid 5.1.1 Lollipop operating system4G LTE speed5.7"" touch screen5MP front- and 21MP rear-facing cameraCompatible with most major US carriers, including AT&T, T-Mobile, Verizon, Sprint and US Cellular",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796200_sa.jpg,HardGood,474.99,0,Motorola,abcat0800000,pcmcat156400050037,2
4796300,Huawei - Google Nexus 6P 4G with 32GB Memory Cell Phone (Unlocked) - Aluminum,"Qualcomm Snapdragon 810 2.0GHz octa-core processorAndroid 6.0 Marshmallow operating system4G LTE speed5.7"" touch screen12.3MP rear- and 8MP front-facing camerasCompatible with most major US carriers, including AT&T, T-Mobile, Verizon and  Sprint.",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796300_sa.jpg,HardGood,499.99,0,Huawei,abcat0800000,pcmcat156400050037,2
4796400,Huawei - Google Nexus 6P 4G with 32GB Memory Cell Phone (Unlocked) - Graphite,"Qualcomm Snapdragon 810 2.0GHz octa-core processorAndroid 6.0 Marshmallow operating system4G LTE speed5.7"" touch screen12.3MP rear- and 8MP front-facing camerasCompatible with most major US carriers, including AT&T, T-Mobile, Verizon and  Sprint.",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796400_sa.jpg,HardGood,499.99,0,Huawei,abcat0800000,pcmcat156400050037,2
4796500,Huawei - Google Nexus 6P 4G with 64GB Memory Cell Phone (Unlocked) - Gold,"Qualcomm Snapdragon 810 2.0GHz octa-core processorAndroid 6.0 Marshmallow operating system4G LTE speed5.7"" touch screen12.3MP rear- and 8MP front-facing camerasCompatible with most major US carriers, including AT&T, T-Mobile, Verizon and  Sprint.",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796500_sa.jpg,HardGood,549.99,0,Huawei,abcat0800000,pcmcat156400050037,2
4796601,Panacea - Camelback 5-Piece Fireplace Toolset - Black,"PANACEA Camelback 5-Piece Fireplace Toolset: Steel construction; curved hook handles; includes brush, shovel, poker and tongs; arched-back stand",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796601_sa.jpg,HardGood,49.99,0,Panacea,abcat0900000,abcat0916000,2
4796602,Panacea - Open Hearth Collection 3-Panel Arched Fireplace Screen - Black,PANACEA Open Hearth Collection 3-Panel Arched Fireplace Screen: Powdercoat steel construction; double-bar design,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796602_sa.jpg,HardGood,29.99,9.49,Panacea,abcat0900000,abcat0916000,2
4796603,Panacea - 4-Panel Fireplace Screen - Black/Brushed Nickel,PANACEA 4-Panel Fireplace Screen: Powdercoat steel construction; nickel accents,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796603_sa.jpg,HardGood,34.99,8.99,Panacea,abcat0900000,abcat0916000,2
4796604,Panacea - Outdoor Log Rack - Black,PANACEA Outdoor Log Rack: Powdercoat steel construction; for indoor or outdoor use,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796604_sa.jpg,HardGood,39.99,0,Panacea,abcat0900000,abcat0916000,2
4796605,Panacea - 4-Piece Fireplace Toolset - Black,"PANACEA 4-Piece Fireplace Toolset: Powdercoat steel construction; includes shovel, poker, brush and stand; arch-top design",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796605_sa.jpg,HardGood,24.99,7.99,Panacea,abcat0900000,abcat0916000,2
4796606,Kingston - DataTraveler SE9 8GB USB Flash Drive - Silver,"For PC, Mac and Linux; metal casing; large ring; compact size; capless design",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796606_sa.jpg,HardGood,10.99,0,Kingston,abcat0500000,abcat0515000,2
4796607,Panacea - 4-Panel Fireplace Screen - Black/Polished Brass,PANACEA 4-Panel Fireplace Screen: Powdercoat steel construction; polished brass accents,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796607_sa.jpg,HardGood,49.99,0,Panacea,abcat0900000,abcat0916000,2
4796608,Panacea - KD Log Bin - Brushed Bronze,PANACEA KD Log Bin: Steel construction; scrollwork motif,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796608_sa.jpg,HardGood,49.99,0,Panacea,abcat0900000,abcat0916000,2
4796609,Panacea - Deluxe 8' Log Rack - Black,PANACEA 8' Deluxe Log Rack: Powdercoat steel construction; decorative panels; for indoor or outdoor use,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796609_sa.jpg,HardGood,89.99,0,Panacea,abcat0900000,abcat0916000,2
4796610,Panacea - Deluxe 4' Log Rack - Black,"PANACEA Deluxe 4' Log Rack: Powdercoat steel construction; for storing, drying and displaying wood; 1.25"" tubular design",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796610_sa.jpg,HardGood,59.99,0,Panacea,abcat0900000,abcat0916000,2
4796614,Panacea - Ash Bucket - Black,PANACEA Ash Bucket: Steel construction; includes shovel and lid; side pocket; metal handle,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796614_sa.jpg,HardGood,29.99,7.99,Panacea,abcat0900000,abcat0916000,2
4796615,Kingston - DataTraveler SE9 16GB USB Flash Drive - Silver,"For PC, Mac and Linux; metal casing; capless design",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796615_sa.jpg,HardGood,17.99,0,Kingston,abcat0500000,abcat0515000,2
4796617,Panacea - Flat-Panel Fireplace Screen - Antique Iron,PANACEA Flat-Panel Fireplace Screen: Steel construction; iron matte finish; flat-panel design; doors,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796617_sa.jpg,HardGood,79.99,0,Panacea,abcat0900000,abcat0916000,2
4796618,Panacea - Deluxe 4' Log Rack - Black,"PANACEA Deluxe 4' Log Rack: Powdercoat steel construction; for storing, drying and displaying firewood; included cover; for indoor or outdoor use",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796618_sa.jpg,HardGood,74.99,0,Panacea,abcat0900000,abcat0916000,2
4796619,Panacea - Heavy-Duty Log Cart - Black,PANACEA Heavy-Duty Log Cart: Powdercoat steel construction; easy-roll wheels; air tires,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796619_sa.jpg,HardGood,74.99,0,Panacea,abcat0900000,abcat0916000,2
4796620,Panacea - 5-Piece Fireplace Toolset - Brushed Bronze,"PANACEA 5-Piece Fireplace Toolset: Powdercoat steel construction; brushed bronze finish; includes brush, tongs, shovel, poker and stand",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796620_sa.jpg,HardGood,59.99,0,Panacea,abcat0900000,abcat0916000,2
4796621,Panacea - Folding Log Bin - Black,PANACEA Folding Log Bin: Steel construction; large storage area; folding design,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796621_sa.jpg,HardGood,24.99,7.99,Panacea,abcat0900000,abcat0916000,2
4796622,Panacea - 5-Piece Oak Leaf Fireplace Toolset - Colonial Brown,"PANACEA 5-Piece Oak Leaf Fireplace Toolset: Steel construction; includes broom, poker, shovel, tongs and stand; oak leaf design",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796622_sa.jpg,HardGood,49.99,0,Panacea,abcat0900000,abcat0916000,2
4796623,Panacea - 3-Panel Fireplace Screen - Antique Iron,PANACEA 3-Panel Fireplace Screen: Powdercoat steel construction; scroll detailing,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796623_sa.jpg,HardGood,69.99,0,Panacea,abcat0900000,abcat0916000,2
4796625,Panacea - Log Tote - Navy/Cream,PANACEA Log Tote: Canvas-like construction; reinforced fabric handles; enclosed ends; foldable design,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796625_sa.jpg,HardGood,12.99,5.99,Panacea,abcat0900000,abcat0916000,2
4796626,"Panacea - 40"" Log Hoop - Black","PANACEA 40"" Log Hoop: Powdercoat steel construction; store, dry or display firewood; for indoor or outdoor use",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796626_sa.jpg,HardGood,39.99,0,Panacea,abcat0900000,abcat0916000,2
4796627,Huawei - Google Nexus 6P 4G with 32GB Memory Cell Phone (Unlocked) - Gold,"Qualcomm Snapdragon 810 2.0GHz octa-core processorAndroid 6.0 Marshmallow operating system4G LTE speed5.7"" touch screen12.3MP rear- and 8MP front-facing camerasCompatible with most major US carriers, including AT&T, T-Mobile, Verizon and  Sprint.",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796627_sa.jpg,HardGood,499.99,0,Huawei,abcat0800000,pcmcat156400050037,2
4796628,Panacea - Heavy-Duty Log Rack Cover - Black,PANACEA Heavy-Duty Log Rack Cover: Fits most 8' log racks; vinyl construction,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796628_sa.jpg,HardGood,39.99,0,Panacea,abcat0900000,abcat0916000,2
4796630,Panacea - 4-Piece Wood Stove Toolset - Black,"PANACEA 4-Piece Wood Stove Toolset: Steel construction; includes brush, shovel and scraper",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796630_sa.jpg,HardGood,24.99,8.49,Panacea,abcat0900000,abcat0916000,2
4796631,Panacea - 4-Piece Fireplace Toolset - Black,"PANACEA 4-Piece Fireplace Toolset: Steel construction; curved hook handles; includes broom, shovel, poker and stand",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796631_sa.jpg,HardGood,29.99,7.49,Panacea,abcat0900000,abcat0916000,2
4796632,Panacea - Open Hearth Collection 3-Panel Oak Leaf Fireplace Screen - Colonial Brown,PANACEA Open Hearth Collection 3-Panel Oak Leaf Fireplace Screen: Powdercoat steel material; oak leaf design,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796632_sa.jpg,HardGood,59.99,0,Panacea,abcat0900000,abcat0916000,2
4796635,Panacea - Deluxe 8' Log Rack - Black,PANACEA Deluxe 8' Log Rack: Powdercoat steel material; keeps firewood dry,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796635_sa.jpg,HardGood,74.99,0,Panacea,abcat0900000,abcat0916000,2
4796636,Panacea - Open Hearth Collection Deluxe 8' Log Rack with Cover - Black,"PANACEA Open Hearth Collection Deluxe 8' Log Rack with Cover: Powdercoat steel construction; for indoor or outdoor use; for storing, drying and displaying firewood",http://img.bbystatic.com/BestBuy_US/images/products/4796/4796636_sa.jpg,HardGood,89.99,0,Panacea,abcat0900000,abcat0916000,2
4796637,Panacea - Log Rack and Tote - Black,PANACEA Log Rack and Tote: Steel material; decorative scrolls; allows storage and carrying of firewood,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796637_sa.jpg,HardGood,29.99,6.99,Panacea,abcat0900000,abcat0916000,2
4796638,Panacea - 4' Sliding Log Rack Cover - Black,PANACEA 4' Sliding Log Rack Cover: Air vents; click-close straps; water-resistant,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796638_sa.jpg,HardGood,24.99,6.49,Panacea,abcat0900000,abcat0916000,2
4796640,Panacea - 3-Panel Dual-Scroll Fireplace Screen - Brushed Bronze,PANACEA 3-Panel Dual-Scroll Fireplace Screen: Steel construction; 3-panel design; piano-style hinges; dual-scroll design,http://img.bbystatic.com/BestBuy_US/images/products/4796/4796640_sa.jpg,HardGood,74.99,0,Panacea,abcat0900000,abcat0916000,2
